gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Adipo	B cell	Basal	Endo	HormSens	LumProg	Monocyte/Inf mac	Neutrophil/Granulocyte	Proliferating immune	Stroma_0	Stroma_1	Stroma_2	Stroma_3	Stroma_4	T cell	Tissue-resident mac	cDC1
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	NOTCH2	0.436	0.862	0.272	0.176	0.171	0.491	1.244	1.369	1.087	0.778	0.438	0.578	0.7	0.312	0.368	1.391	1.273
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS065B2DBAE	NOTCH2	0.436	0.862	0.272	0.176	0.171	0.491	1.244	1.369	1.087	0.778	0.438	0.578	0.7	0.312	0.368	1.391	1.273
MCAM	P43121	False	MUC18_HUMAN		CPI-SS0730D1EF3	MCAM	0.708	0.135	0.195	0.183	0.104	0.094	0.09	0.104	0.179	0.089	0.145	0.056	0.08	0.089	0.074	0.091	0.057
NRCAM	Q92823	False	NRCAM_HUMAN		CPI-SS0BDC912F3	NRCAM	0.011	0.0	0.042	0.071	0.015	0.005	0.011	0.042	0.0	0.123	0.029	0.123	0.054	0.055	0.0	0.014	0.038
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	NOTCH3	0.05	0.056	0.02	0.047	0.779	0.978	0.015	0.0	0.0	0.021	0.04	0.152	0.171	0.078	0.033	0.031	0.06
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	NOTCH3	0.05	0.056	0.02	0.047	0.779	0.978	0.015	0.0	0.0	0.021	0.04	0.152	0.171	0.078	0.033	0.031	0.06
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	NOTCH3	0.05	0.056	0.02	0.047	0.779	0.978	0.015	0.0	0.0	0.021	0.04	0.152	0.171	0.078	0.033	0.031	0.06
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0263EFDDF	NOTCH3	0.05	0.056	0.02	0.047	0.779	0.978	0.015	0.0	0.0	0.021	0.04	0.152	0.171	0.078	0.033	0.031	0.06
CD46	P15529	False	MCP_HUMAN		CPI-SS015B87133	CD46	0.309	0.143	0.203	0.424	0.153	0.266	0.161	0.146	0.03	0.291	0.135	0.386	0.436	0.283	0.164	0.158	0.175
VASN	Q6EMK4	False	VASN_HUMAN		CPI-SS0EDD8CDD4	VASN	0.043	0.0	0.049	0.031	0.158	0.1	0.051	0.0	0.115	0.251	0.14	0.084	0.084	0.136	0.02	0.033	0.066
VASN	Q6EMK4	False	VASN_HUMAN		CPI-SS02EEA092C	VASN	0.043	0.0	0.049	0.031	0.158	0.1	0.051	0.0	0.115	0.251	0.14	0.084	0.084	0.136	0.02	0.033	0.066
OPRD1	P41143	False	OPRD_HUMAN		CPI-SS0BD6EE954	OPRD1	0.001	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.179
OPRD1	P41143	False	OPRD_HUMAN		CPI-CS005209739	OPRD1	0.001	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.179
OPRM1	P35372	False	OPRM_HUMAN		CPI-SS0D97012FB	OPRM1	0.002	0.141	0.006	0.0	0.007	0.005	0.075	0.057	0.154	0.005	0.0	0.015	0.003	0.0	0.552	0.027	0.103
OPRM1	P35372	False	OPRM_HUMAN		CPI-CS0FFD6263C	OPRM1	0.002	0.141	0.006	0.0	0.007	0.005	0.075	0.057	0.154	0.005	0.0	0.015	0.003	0.0	0.552	0.027	0.103
PTH1R	Q03431	False	PTH1R_HUMAN		CPI-SS0483CE4ED	PTH1R	0.147	0.006	0.03	0.121	0.017	0.016	0.031	0.038	0.0	0.109	0.159	0.185	0.281	0.023	0.031	0.017	0.0
PTH2R	P49190	False	PTH2R_HUMAN		CPI-SS012B216F6	PTH2R	0.008	0.009	0.007	0.0	0.0	0.002	0.007	0.0	0.0	0.002	0.0	0.022	0.008	0.0	0.0	0.002	0.0
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS07361522F	FLT1	0.021	0.067	0.041	2.344	0.012	0.035	0.026	0.49	0.0	0.031	0.016	0.02	0.02	0.037	0.06	0.049	0.136
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	FLT1	0.021	0.067	0.041	2.344	0.012	0.035	0.026	0.49	0.0	0.031	0.016	0.02	0.02	0.037	0.06	0.049	0.136
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS00D51DD37	FLT1	0.021	0.067	0.041	2.344	0.012	0.035	0.026	0.49	0.0	0.031	0.016	0.02	0.02	0.037	0.06	0.049	0.136
NRP1	O14786	False	NRP1_HUMAN		CPI-SS01790830C	NRP1	1.585	1.556	0.214	1.835	0.157	0.186	0.76	0.987	1.0	0.571	0.465	1.035	0.887	1.888	0.439	1.989	0.959
NRP1	O14786	False	NRP1_HUMAN		CPI-SS034083FFA	NRP1	1.585	1.556	0.214	1.835	0.157	0.186	0.76	0.987	1.0	0.571	0.465	1.035	0.887	1.888	0.439	1.989	0.959
NRP1	O14786	False	NRP1_HUMAN		CPI-SS043E22BF5	NRP1	1.585	1.556	0.214	1.835	0.157	0.186	0.76	0.987	1.0	0.571	0.465	1.035	0.887	1.888	0.439	1.989	0.959
NRP1	O14786	False	NRP1_HUMAN		CPI-SS00508D1C2	NRP1	1.585	1.556	0.214	1.835	0.157	0.186	0.76	0.987	1.0	0.571	0.465	1.035	0.887	1.888	0.439	1.989	0.959
NRP2	O60462	False	NRP2_HUMAN		CPI-SS065D9259F	NRP2	0.16	0.212	0.071	0.838	0.018	0.032	0.592	0.184	0.457	0.052	0.052	0.087	0.223	0.058	0.151	0.925	0.052
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0F67B526A	NRP2	0.16	0.212	0.071	0.838	0.018	0.032	0.592	0.184	0.457	0.052	0.052	0.087	0.223	0.058	0.151	0.925	0.052
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0674B0F46	NRP2	0.16	0.212	0.071	0.838	0.018	0.032	0.592	0.184	0.457	0.052	0.052	0.087	0.223	0.058	0.151	0.925	0.052
NRP2	O60462	False	NRP2_HUMAN		CPI-SS046F8AD8B	NRP2	0.16	0.212	0.071	0.838	0.018	0.032	0.592	0.184	0.457	0.052	0.052	0.087	0.223	0.058	0.151	0.925	0.052
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SS036B08188	PLAUR	0.005	0.201	0.016	0.069	0.042	0.005	0.348	0.354	0.182	0.022	0.006	0.017	0.022	0.013	0.011	0.018	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0B70EB09E	PDGFRA	0.05	0.046	0.093	0.079	0.057	0.084	0.102	0.038	0.145	1.005	0.553	1.413	1.6	1.209	0.097	0.059	0.059
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0FEEB187C	PDGFRA	0.05	0.046	0.093	0.079	0.057	0.084	0.102	0.038	0.145	1.005	0.553	1.413	1.6	1.209	0.097	0.059	0.059
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS06DA9B4FE	PDGFRA	0.05	0.046	0.093	0.079	0.057	0.084	0.102	0.038	0.145	1.005	0.553	1.413	1.6	1.209	0.097	0.059	0.059
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS05A26A1DE	PDGFRB	0.025	0.022	0.03	0.03	0.014	0.024	0.023	0.0	0.091	0.223	0.225	0.603	0.754	0.414	0.077	0.011	0.0
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS0B3C76C9D	PDGFRB	0.025	0.022	0.03	0.03	0.014	0.024	0.023	0.0	0.091	0.223	0.225	0.603	0.754	0.414	0.077	0.011	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS08920B6FF	SELL	0.004	0.012	0.0	0.0	0.021	0.003	0.0	0.121	0.0	0.004	0.0	0.0	0.0	0.0	0.204	0.0	0.039
SELL	P14151	False	LYAM1_HUMAN		CPI-SS01EBB8D76	SELL	0.004	0.012	0.0	0.0	0.021	0.003	0.0	0.121	0.0	0.004	0.0	0.0	0.0	0.0	0.204	0.0	0.039
SELL	P14151	False	LYAM1_HUMAN		CPI-SS0D479FBB7	SELL	0.004	0.012	0.0	0.0	0.021	0.003	0.0	0.121	0.0	0.004	0.0	0.0	0.0	0.0	0.204	0.0	0.039
SELL	P14151	False	LYAM1_HUMAN		CPI-SS00D1CB372	SELL	0.004	0.012	0.0	0.0	0.021	0.003	0.0	0.121	0.0	0.004	0.0	0.0	0.0	0.0	0.204	0.0	0.039
SELP	P16109	False	LYAM3_HUMAN		CPI-SS039266778	SELP	0.001	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS027DD8311	SELP	0.001	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS038E5B8D9	SELP	0.001	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS013E6EBC3	SELP	0.001	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0
CD226	Q15762	False	CD226_HUMAN		CPI-SS0A8627ED6	CD226	0.023	0.051	0.023	0.052	0.009	0.022	1.622	0.103	0.633	0.019	0.06	0.003	0.033	0.064	1.655	0.207	1.045
CD96	P40200	False	TACT_HUMAN		CPI-SS0B84DAE3D	CD96	0.0	0.0	0.006	0.005	0.014	0.002	0.0	0.0	0.08	0.004	0.007	0.005	0.002	0.0	0.401	0.0	0.0
GNRHR	P30968	False	GNRHR_HUMAN		CPI-SS0D9EFC4F7	GNRHR	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.028	0.005	0.0	0.003	0.024	0.0	0.0	0.0
GNRHR	P30968	False	GNRHR_HUMAN		CPI-SS023C8C000	GNRHR	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.028	0.005	0.0	0.003	0.024	0.0	0.0	0.0
PTGFR	P43088	False	PF2R_HUMAN		CPI-CS08EDCA6A3	PTGFR	0.113	0.0	0.004	0.013	0.006	0.01	0.01	0.048	0.039	0.026	0.019	0.024	0.072	0.022	0.0	0.018	0.0
PTGFR	P43088	False	PF2R_HUMAN		CPI-CS09B28AAF8	PTGFR	0.113	0.0	0.004	0.013	0.006	0.01	0.01	0.048	0.039	0.026	0.019	0.024	0.072	0.022	0.0	0.018	0.0
PTGDR	Q13258	False	PD2R_HUMAN		CPI-CS0FADCFDB9	PTGDR	0.0	0.0	0.001	0.0	0.01	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0
PTGER1	P34995	False	PE2R1_HUMAN		CPI-CS09DCEBC2B	PTGER1	0.007	0.0	0.001	0.013	0.011	0.006	0.007	0.0	0.024	0.003	0.0	0.017	0.014	0.008	0.012	0.004	0.0
PTGER1	P34995	False	PE2R1_HUMAN		CPI-CS0DEB18CB6	PTGER1	0.007	0.0	0.001	0.013	0.011	0.006	0.007	0.0	0.024	0.003	0.0	0.017	0.014	0.008	0.012	0.004	0.0
PTGER2	P43116	False	PE2R2_HUMAN		CPI-CS0F0453B03	PTGER2	0.005	0.018	0.028	0.063	0.007	0.088	0.412	0.0	0.143	0.002	0.006	0.006	0.002	0.0	0.06	0.048	0.0
PTGER2	P43116	False	PE2R2_HUMAN		CPI-CS0086A177F	PTGER2	0.005	0.018	0.028	0.063	0.007	0.088	0.412	0.0	0.143	0.002	0.006	0.006	0.002	0.0	0.06	0.048	0.0
PTGER3	P43115	False	PE2R3_HUMAN		CPI-CS080C76630	PTGER3	0.749	0.123	0.12	0.136	0.044	0.083	0.103	0.251	0.276	0.115	0.183	0.683	0.87	0.16	0.11	0.099	0.054
PTGER3	P43115	False	PE2R3_HUMAN		CPI-CS0F721837F	PTGER3	0.749	0.123	0.12	0.136	0.044	0.083	0.103	0.251	0.276	0.115	0.183	0.683	0.87	0.16	0.11	0.099	0.054
PTGER4	P35408	False	PE2R4_HUMAN		CPI-CS023F349AF	PTGER4	0.08	0.162	0.083	0.219	0.068	0.171	0.056	0.138	0.066	0.028	0.023	0.039	0.071	0.0	0.185	0.154	0.175
PTGER4	P35408	False	PE2R4_HUMAN		CPI-CS08E678B9D	PTGER4	0.08	0.162	0.083	0.219	0.068	0.171	0.056	0.138	0.066	0.028	0.023	0.039	0.071	0.0	0.185	0.154	0.175
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	LGR4	0.809	0.178	1.456	0.175	0.189	0.649	0.117	0.168	0.222	0.497	0.315	0.346	0.327	0.386	0.243	0.128	0.204
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	LGR4	0.809	0.178	1.456	0.175	0.189	0.649	0.117	0.168	0.222	0.497	0.315	0.346	0.327	0.386	0.243	0.128	0.204
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0ACAB1835	LGR4	0.809	0.178	1.456	0.175	0.189	0.649	0.117	0.168	0.222	0.497	0.315	0.346	0.327	0.386	0.243	0.128	0.204
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS034D3988F	LGR4	0.809	0.178	1.456	0.175	0.189	0.649	0.117	0.168	0.222	0.497	0.315	0.346	0.327	0.386	0.243	0.128	0.204
LGR5	O75473	False	LGR5_HUMAN		CPI-SS09B2320BC	LGR5	0.019	0.052	0.846	0.028	0.02	0.055	0.026	0.0	0.039	0.024	0.031	0.031	0.018	0.065	0.01	0.01	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS056D0AD0D	LGR5	0.019	0.052	0.846	0.028	0.02	0.055	0.026	0.0	0.039	0.024	0.031	0.031	0.018	0.065	0.01	0.01	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0C3906934	LGR5	0.019	0.052	0.846	0.028	0.02	0.055	0.026	0.0	0.039	0.024	0.031	0.031	0.018	0.065	0.01	0.01	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS079CAC99C	LGR5	0.019	0.052	0.846	0.028	0.02	0.055	0.026	0.0	0.039	0.024	0.031	0.031	0.018	0.065	0.01	0.01	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	LGR6	0.027	0.069	0.852	0.039	0.091	1.076	0.022	0.148	0.024	0.012	0.022	0.008	0.015	0.0	0.032	0.031	0.054
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS019104E2E	LGR6	0.027	0.069	0.852	0.039	0.091	1.076	0.022	0.148	0.024	0.012	0.022	0.008	0.015	0.0	0.032	0.031	0.054
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	LGR6	0.027	0.069	0.852	0.039	0.091	1.076	0.022	0.148	0.024	0.012	0.022	0.008	0.015	0.0	0.032	0.031	0.054
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0609FCF76	LGR6	0.027	0.069	0.852	0.039	0.091	1.076	0.022	0.148	0.024	0.012	0.022	0.008	0.015	0.0	0.032	0.031	0.054
LRP8	Q14114	False	LRP8_HUMAN		CPI-SS0AD2A36FE	LRP8	0.001	0.069	0.013	0.01	0.006	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.015	0.007	0.0
VLDLR	P98155	False	VLDLR_HUMAN		CPI-SS06DF3325D	VLDLR	0.263	0.033	0.14	0.061	0.038	0.16	0.069	0.029	0.0	0.437	0.309	0.644	0.602	0.316	0.057	0.032	0.0
RORB	Q92753	False	RORB_HUMAN		CPI-CS08EE9E5CE	RORB	0.021	0.065	0.021	0.019	0.032	0.01	0.021	0.041	0.0	1.1	0.171	0.195	0.074	0.042	0.058	0.028	0.084
RORB	Q92753	False	RORB_HUMAN		CPI-CS033058D2B	RORB	0.021	0.065	0.021	0.019	0.032	0.01	0.021	0.041	0.0	1.1	0.171	0.195	0.074	0.042	0.058	0.028	0.084
RORB	Q92753	False	RORB_HUMAN		CPI-CS0C61C245A	RORB	0.021	0.065	0.021	0.019	0.032	0.01	0.021	0.041	0.0	1.1	0.171	0.195	0.074	0.042	0.058	0.028	0.084
CMKLR1	Q99788	False	CML1_HUMAN		CPI-SS0CDEE4A57	CMKLR1	0.611	0.799	0.079	0.087	0.046	0.039	0.364	0.144	0.233	0.077	0.077	0.122	0.147	0.113	0.088	0.849	0.139
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0FB520A95	LRP5	0.213	0.45	0.483	0.631	0.596	0.654	0.085	0.276	0.205	0.082	0.058	0.196	0.212	0.188	0.141	0.242	0.17
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0C977FC22	LRP6	1.017	1.29	1.022	0.852	1.005	1.105	0.624	0.449	0.811	0.906	0.494	1.258	1.262	1.399	0.565	1.533	0.841
LRP6	O75581	False	LRP6_HUMAN		CPI-SS063D79C85	LRP6	1.017	1.29	1.022	0.852	1.005	1.105	0.624	0.449	0.811	0.906	0.494	1.258	1.262	1.399	0.565	1.533	0.841
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	PLXND1	0.051	0.335	0.095	0.445	0.01	0.032	1.275	0.274	0.644	0.027	0.09	0.188	0.216	0.073	0.031	0.396	0.174
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	PLXND1	0.051	0.335	0.095	0.445	0.01	0.032	1.275	0.274	0.644	0.027	0.09	0.188	0.216	0.073	0.031	0.396	0.174
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0892F3080	PLXNB2	0.022	0.334	0.145	0.033	0.516	0.247	0.209	0.374	0.167	0.078	0.055	0.094	0.096	0.116	0.041	0.284	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS012F60F11	PLXNB2	0.022	0.334	0.145	0.033	0.516	0.247	0.209	0.374	0.167	0.078	0.055	0.094	0.096	0.116	0.041	0.284	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS011931B0F	PLXNB2	0.022	0.334	0.145	0.033	0.516	0.247	0.209	0.374	0.167	0.078	0.055	0.094	0.096	0.116	0.041	0.284	0.0
CD72	P21854	False	CD72_HUMAN		CPI-SS0BC7F3EB5	CD72	0.007	0.431	0.001	0.016	0.008	0.003	0.01	0.0	0.109	0.0	0.007	0.003	0.005	0.0	0.1	0.102	0.0
PLXNB1	O43157	False	PLXB1_HUMAN		CPI-SS0606E97F0	PLXNB1	0.015	0.028	0.25	0.005	0.243	0.268	0.006	0.0	0.0	0.008	0.037	0.0	0.011	0.017	0.0	0.021	0.015
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0F7113A7D	PTPRC	0.077	2.754	0.114	0.092	0.059	0.078	2.807	3.291	2.168	0.057	0.133	0.072	0.082	0.06	3.138	1.907	2.006
PLXNB3	Q9ULL4	False	PLXB3_HUMAN		CPI-SS077AAB019	PLXNB3	0.001	0.0	0.002	0.0	0.0	0.001	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.021	0.0
PLXNB3	Q9ULL4	False	PLXB3_HUMAN		CPI-SS0D00AAD2F	PLXNB3	0.001	0.0	0.002	0.0	0.0	0.001	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.021	0.0
PLXNC1	O60486	False	PLXC1_HUMAN		CPI-SS0EBDDDF8A	PLXNC1	0.019	1.026	0.025	0.018	0.015	0.018	0.554	0.078	0.297	0.017	0.023	0.028	0.038	0.048	0.224	0.513	0.886
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS07F93AAE6	HTR1F	0.073	0.073	0.073	0.058	0.081	0.083	0.079	0.057	0.024	0.101	0.006	0.074	0.105	0.063	0.095	0.086	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS0A104FEB3	HTR1F	0.073	0.073	0.073	0.058	0.081	0.083	0.079	0.057	0.024	0.101	0.006	0.074	0.105	0.063	0.095	0.086	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS0B5EFDF87	HTR1F	0.073	0.073	0.073	0.058	0.081	0.083	0.079	0.057	0.024	0.101	0.006	0.074	0.105	0.063	0.095	0.086	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS0BAEBE4DB	HTR1F	0.073	0.073	0.073	0.058	0.081	0.083	0.079	0.057	0.024	0.101	0.006	0.074	0.105	0.063	0.095	0.086	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS00F1C7E51	HTR1F	0.073	0.073	0.073	0.058	0.081	0.083	0.079	0.057	0.024	0.101	0.006	0.074	0.105	0.063	0.095	0.086	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS01EA98FFF	HTR1F	0.073	0.073	0.073	0.058	0.081	0.083	0.079	0.057	0.024	0.101	0.006	0.074	0.105	0.063	0.095	0.086	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-CS0B7FF1D20	HTR1F	0.073	0.073	0.073	0.058	0.081	0.083	0.079	0.057	0.024	0.101	0.006	0.074	0.105	0.063	0.095	0.086	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS0124AABB1	HTR2A	0.004	0.01	0.011	0.042	0.0	0.005	0.0	0.04	0.0	0.278	0.018	0.009	0.005	0.07	0.018	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS00BD98DE0	HTR2A	0.004	0.01	0.011	0.042	0.0	0.005	0.0	0.04	0.0	0.278	0.018	0.009	0.005	0.07	0.018	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS0D82F92E9	HTR2A	0.004	0.01	0.011	0.042	0.0	0.005	0.0	0.04	0.0	0.278	0.018	0.009	0.005	0.07	0.018	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS0F3B46E17	HTR2A	0.004	0.01	0.011	0.042	0.0	0.005	0.0	0.04	0.0	0.278	0.018	0.009	0.005	0.07	0.018	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS0CA60CF5D	HTR2A	0.004	0.01	0.011	0.042	0.0	0.005	0.0	0.04	0.0	0.278	0.018	0.009	0.005	0.07	0.018	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS048019E82	HTR2A	0.004	0.01	0.011	0.042	0.0	0.005	0.0	0.04	0.0	0.278	0.018	0.009	0.005	0.07	0.018	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-CS08B8EB95C	HTR2A	0.004	0.01	0.011	0.042	0.0	0.005	0.0	0.04	0.0	0.278	0.018	0.009	0.005	0.07	0.018	0.0	0.0
HTR2B	P41595	False	5HT2B_HUMAN		CPI-CS0E217D222	HTR2B	0.107	0.035	0.038	0.026	0.046	0.049	0.029	0.0	0.085	0.012	0.0	0.026	0.021	0.079	0.051	0.03	0.0
HTR2B	P41595	False	5HT2B_HUMAN		CPI-CS074DE2005	HTR2B	0.107	0.035	0.038	0.026	0.046	0.049	0.029	0.0	0.085	0.012	0.0	0.026	0.021	0.079	0.051	0.03	0.0
HTR2B	P41595	False	5HT2B_HUMAN		CPI-CS09463D22E	HTR2B	0.107	0.035	0.038	0.026	0.046	0.049	0.029	0.0	0.085	0.012	0.0	0.026	0.021	0.079	0.051	0.03	0.0
HTR2B	P41595	False	5HT2B_HUMAN		CPI-CS08A9A272D	HTR2B	0.107	0.035	0.038	0.026	0.046	0.049	0.029	0.0	0.085	0.012	0.0	0.026	0.021	0.079	0.051	0.03	0.0
HTR2B	P41595	False	5HT2B_HUMAN		CPI-CS07C928856	HTR2B	0.107	0.035	0.038	0.026	0.046	0.049	0.029	0.0	0.085	0.012	0.0	0.026	0.021	0.079	0.051	0.03	0.0
HTR2B	P41595	False	5HT2B_HUMAN		CPI-CS0DB983DDE	HTR2B	0.107	0.035	0.038	0.026	0.046	0.049	0.029	0.0	0.085	0.012	0.0	0.026	0.021	0.079	0.051	0.03	0.0
HTR2B	P41595	False	5HT2B_HUMAN		CPI-CS0DF5F733F	HTR2B	0.107	0.035	0.038	0.026	0.046	0.049	0.029	0.0	0.085	0.012	0.0	0.026	0.021	0.079	0.051	0.03	0.0
HTR2C	P28335	False	5HT2C_HUMAN		CPI-CS0B361C48F	HTR2C	0.003	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.01	0.005	0.008	0.0	0.0	0.028
HTR2C	P28335	False	5HT2C_HUMAN		CPI-CS0DA387E54	HTR2C	0.003	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.01	0.005	0.008	0.0	0.0	0.028
HTR2C	P28335	False	5HT2C_HUMAN		CPI-CS0FBE83390	HTR2C	0.003	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.01	0.005	0.008	0.0	0.0	0.028
HTR2C	P28335	False	5HT2C_HUMAN		CPI-CS0C605AFB6	HTR2C	0.003	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.01	0.005	0.008	0.0	0.0	0.028
HTR2C	P28335	False	5HT2C_HUMAN		CPI-CS0D12BDF23	HTR2C	0.003	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.01	0.005	0.008	0.0	0.0	0.028
HTR2C	P28335	False	5HT2C_HUMAN		CPI-CS0470204FB	HTR2C	0.003	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.01	0.005	0.008	0.0	0.0	0.028
HTR2C	P28335	False	5HT2C_HUMAN		CPI-CS029E9BA69	HTR2C	0.003	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.01	0.005	0.008	0.0	0.0	0.028
HTR4	Q13639	False	5HT4R_HUMAN		CPI-CS00A17284C	HTR4	0.009	0.0	0.005	0.0	0.222	0.034	0.0	0.0	0.0	0.002	0.008	0.0	0.003	0.0	0.0	0.0	0.0
HTR4	Q13639	False	5HT4R_HUMAN		CPI-CS09068835B	HTR4	0.009	0.0	0.005	0.0	0.222	0.034	0.0	0.0	0.0	0.002	0.008	0.0	0.003	0.0	0.0	0.0	0.0
HTR4	Q13639	False	5HT4R_HUMAN		CPI-CS00CB2214E	HTR4	0.009	0.0	0.005	0.0	0.222	0.034	0.0	0.0	0.0	0.002	0.008	0.0	0.003	0.0	0.0	0.0	0.0
HTR4	Q13639	False	5HT4R_HUMAN		CPI-CS0233F2354	HTR4	0.009	0.0	0.005	0.0	0.222	0.034	0.0	0.0	0.0	0.002	0.008	0.0	0.003	0.0	0.0	0.0	0.0
HTR4	Q13639	False	5HT4R_HUMAN		CPI-CS07C8BD0AD	HTR4	0.009	0.0	0.005	0.0	0.222	0.034	0.0	0.0	0.0	0.002	0.008	0.0	0.003	0.0	0.0	0.0	0.0
HTR4	Q13639	False	5HT4R_HUMAN		CPI-CS0DC68F1EA	HTR4	0.009	0.0	0.005	0.0	0.222	0.034	0.0	0.0	0.0	0.002	0.008	0.0	0.003	0.0	0.0	0.0	0.0
HTR4	Q13639	False	5HT4R_HUMAN		CPI-CS07508694A	HTR4	0.009	0.0	0.005	0.0	0.222	0.034	0.0	0.0	0.0	0.002	0.008	0.0	0.003	0.0	0.0	0.0	0.0
HTR7	P34969	False	5HT7R_HUMAN		CPI-CS0F1FE8541	HTR7	0.005	0.0	0.007	0.0	0.0	0.005	0.034	0.042	0.03	0.011	0.009	0.0	0.006	0.014	0.0	0.0	1.016
