"Gene"	"IS01"	"IS02"	"State"	"MaxFC"	"InitialState"
"Tlr7"	"Tlr7"	0.238999764026851	-0.238999764026851	"S01"	0.238999764026851	"IS01"
"Tm9sf4"	"Tm9sf4"	0.23757908285004	-0.23757908285004	"S01"	0.23757908285004	"IS01"
"AW011738"	"AW011738"	0.237117801290553	-0.237117801290553	"S01"	0.237117801290553	"IS01"
"Trim30b"	"Trim30b"	0.235472782210292	-0.235472782210292	"S01"	0.235472782210292	"IS01"
"Ptpn1"	"Ptpn1"	0.235380446535737	-0.235380446535737	"S01"	0.235380446535737	"IS01"
"Serpinb10"	"Serpinb10"	0.224776020466242	-0.224776020466242	"S01"	0.224776020466242	"IS01"
"Plcb1"	"Plcb1"	0.217291175655138	-0.217291175655138	"S01"	0.217291175655138	"IS01"
"Ndrg1"	"Ndrg1"	0.214813817901187	-0.214813817901187	"S01"	0.214813817901187	"IS01"
"Gm43010"	"Gm43010"	0.208486538815428	-0.208486538815428	"S01"	0.208486538815428	"IS01"
"Ifngr2"	"Ifngr2"	0.20241352021941	-0.20241352021941	"S01"	0.20241352021941	"IS01"
"Oas3"	"Oas3"	0.199914037353805	-0.199914037353805	"S01"	0.199914037353805	"IS01"
"Il6ra"	"Il6ra"	0.199815296043253	-0.199815296043253	"S01"	0.199815296043253	"IS01"
"Smim22"	"Smim22"	0.198722359261275	-0.198722359261275	"S01"	0.198722359261275	"IS01"
"Abi3"	"Abi3"	0.198268857383403	-0.198268857383403	"S01"	0.198268857383403	"IS01"
"Ptprj"	"Ptprj"	0.193315564525638	-0.193315564525638	"S01"	0.193315564525638	"IS01"
"Mycbp2"	"Mycbp2"	0.184580523370768	-0.184580523370768	"S01"	0.184580523370768	"IS01"
"Plekhg1"	"Plekhg1"	0.18246821093125	-0.18246821093125	"S01"	0.18246821093125	"IS01"
"Skint3"	"Skint3"	0.181948673182057	-0.181948673182057	"S01"	0.181948673182057	"IS01"
"B4galt3"	"B4galt3"	0.17167941073915	-0.17167941073915	"S01"	0.17167941073915	"IS01"
"Cd300a"	"Cd300a"	0.166165031344021	-0.166165031344021	"S01"	0.166165031344021	"IS01"
"Ddit4"	"Ddit4"	0.165996285889505	-0.165996285889505	"S01"	0.165996285889505	"IS01"
"Rasa3"	"Rasa3"	0.163647290502831	-0.163647290502831	"S01"	0.163647290502831	"IS01"
"Maf1"	"Maf1"	0.161026615934582	-0.161026615934582	"S01"	0.161026615934582	"IS01"
"AU019990"	"AU019990"	0.160225220013237	-0.160225220013237	"S01"	0.160225220013237	"IS01"
"Padi4"	"Padi4"	0.153342942776852	-0.153342942776852	"S01"	0.153342942776852	"IS01"
"Dock8"	"Dock8"	0.14981460478	-0.14981460478	"S01"	0.14981460478	"IS01"
"Gm7644"	"Gm7644"	0.149615138537886	-0.149615138537886	"S01"	0.149615138537886	"IS01"
"Ogfrl1"	"Ogfrl1"	0.147592967935211	-0.147592967935211	"S01"	0.147592967935211	"IS01"
"Actb"	"Actb"	0.146863786960885	-0.146863786960885	"S01"	0.146863786960885	"IS01"
"Fut4"	"Fut4"	0.140072119531711	-0.140072119531711	"S01"	0.140072119531711	"IS01"
"Gm9733"	"Gm9733"	0.132925028998616	-0.132925028998616	"S01"	0.132925028998616	"IS01"
"Slfn3"	"Slfn3"	0.12886220514893	-0.12886220514893	"S01"	0.12886220514893	"IS01"
"Megf9"	"Megf9"	0.12750557168858	-0.12750557168858	"S01"	0.12750557168858	"IS01"
"Calhm6"	"Calhm6"	0.119510143673161	-0.119510143673161	"S01"	0.119510143673161	"IS01"
"Zfp608"	"Zfp608"	0.115263105947822	-0.115263105947822	"S01"	0.115263105947822	"IS01"
"Pld4"	"Pld4"	0.0975319158202689	-0.0975319158202689	"S01"	0.0975319158202689	"IS01"
"Fcgr4"	"Fcgr4"	0.0956075785650042	-0.0956075785650042	"S01"	0.0956075785650042	"IS01"
"Pparg"	"Pparg"	0.0776339506921827	-0.0776339506921827	"S01"	0.0776339506921827	"IS01"
"Bcl11a"	"Bcl11a"	0.0697202564662561	-0.0697202564662561	"S01"	0.0697202564662561	"IS01"
"Themis2"	"Themis2"	0.0623733362957902	-0.0623733362957902	"S01"	0.0623733362957902	"IS01"
"mt-Rnr1"	"mt-Rnr1"	0.0531248668010792	-0.0531248668010792	"S01"	0.0531248668010792	"IS01"
"Sirpb1c"	"Sirpb1c"	0.0459016549948009	-0.0459016549948009	"S01"	0.0459016549948009	"IS01"
"Spi1"	"Spi1"	0.0434066588367664	-0.0434066588367664	"S01"	0.0434066588367664	"IS01"
"Csf3r"	"Csf3r"	0.0408587146630246	-0.0408587146630246	"S01"	0.0408587146630246	"IS01"
"Alcam"	"Alcam"	0.0331831689106587	-0.0331831689106587	"S01"	0.0331831689106587	"IS01"
"Plb1"	"Plb1"	0.0292973030979959	-0.0292973030979959	"S01"	0.0292973030979959	"IS01"
"Ubald2"	"Ubald2"	0.0257775179325472	-0.0257775179325472	"S01"	0.0257775179325472	"IS01"
"Grk5"	"Grk5"	0.0228601471790425	-0.0228601471790425	"S01"	0.0228601471790425	"IS01"
"Rab44"	"Rab44"	0.0173418809671975	-0.0173418809671975	"S01"	0.0173418809671975	"IS01"
"Apobec1"	"Apobec1"	0.0166994923495394	-0.0166994923495394	"S01"	0.0166994923495394	"IS01"
"Trpc5"	"Trpc5"	0.0148804614410536	-0.0148804614410536	"S01"	0.0148804614410536	"IS01"
"Fry"	"Fry"	0.00761297240439301	-0.00761297240439301	"S01"	0.00761297240439301	"IS01"
"Mefv"	"Mefv"	0.00508248436334603	-0.00508248436334603	"S01"	0.00508248436334603	"IS01"
"ENSMUSG00000117546"	"ENSMUSG00000117546"	0.00400581794290362	-0.00400581794290362	"S01"	0.00400581794290362	"IS01"
"5033403F01Rik"	"5033403F01Rik"	0.00135286134962585	-0.00135286134962585	"S01"	0.00135286134962585	"IS01"
"Gm52981"	"Gm52981"	-0.439872131951461	0.439872131951461	"S02"	0.439872131951461	"IS02"
"Sult5a1"	"Sult5a1"	-0.373704014112595	0.373704014112595	"S02"	0.373704014112595	"IS02"
"Gm47320"	"Gm47320"	-0.35627331007078	0.35627331007078	"S02"	0.35627331007078	"IS02"
"Rfx2"	"Rfx2"	-0.30546389899537	0.30546389899537	"S02"	0.30546389899537	"IS02"
"Zeb2"	"Zeb2"	-0.257398626869869	0.257398626869869	"S02"	0.257398626869869	"IS02"
"Gm3055"	"Gm3055"	-0.249869893303704	0.249869893303704	"S02"	0.249869893303704	"IS02"
"Tmem30b"	"Tmem30b"	-0.249869893303704	0.249869893303704	"S02"	0.249869893303704	"IS02"
"Gm45449"	"Gm45449"	-0.249869893303704	0.249869893303704	"S02"	0.249869893303704	"IS02"
"Mx2"	"Mx2"	-0.247331155950969	0.247331155950969	"S02"	0.247331155950969	"IS02"
"Ggta1"	"Ggta1"	-0.199917287908189	0.199917287908189	"S02"	0.199917287908189	"IS02"
"Niban1"	"Niban1"	-0.195910101653494	0.195910101653494	"S02"	0.195910101653494	"IS02"
"Stk38"	"Stk38"	-0.192151228347112	0.192151228347112	"S02"	0.192151228347112	"IS02"
"Nfe2"	"Nfe2"	-0.163267285822051	0.163267285822051	"S02"	0.163267285822051	"IS02"
"Krt80"	"Krt80"	-0.156516256174914	0.156516256174914	"S02"	0.156516256174914	"IS02"
"Fkbpl"	"Fkbpl"	-0.142190710742347	0.142190710742347	"S02"	0.142190710742347	"IS02"
"Lrmda"	"Lrmda"	-0.137085179411033	0.137085179411033	"S02"	0.137085179411033	"IS02"
"Nfam1"	"Nfam1"	-0.13281394118708	0.13281394118708	"S02"	0.13281394118708	"IS02"
"Map3k14"	"Map3k14"	-0.116947835652807	0.116947835652807	"S02"	0.116947835652807	"IS02"
"mt-Rnr2"	"mt-Rnr2"	-0.116821021252983	0.116821021252983	"S02"	0.116821021252983	"IS02"
"Slfn1"	"Slfn1"	-0.107462319462672	0.107462319462672	"S02"	0.107462319462672	"IS02"
"Gm35154"	"Gm35154"	-0.0548477709380136	0.0548477709380136	"S02"	0.0548477709380136	"IS02"
"Hbb-bt"	"Hbb-bt"	-0.0491630808070204	0.0491630808070204	"S02"	0.0491630808070204	"IS02"
"L1cam"	"L1cam"	-0.0480856991335381	0.0480856991335381	"S02"	0.0480856991335381	"IS02"
"Zfp93"	"Zfp93"	-0.0461239964374134	0.0461239964374134	"S02"	0.0461239964374134	"IS02"
"Ly6i"	"Ly6i"	-0.030264350371296	0.030264350371296	"S02"	0.030264350371296	"IS02"
"Magohb"	"Magohb"	-0.0231480196152533	0.0231480196152533	"S02"	0.0231480196152533	"IS02"
"Lmntd1"	"Lmntd1"	-0.021251536704123	0.021251536704123	"S02"	0.021251536704123	"IS02"
"Cmip"	"Cmip"	-0.0180034576225273	0.0180034576225273	"S02"	0.0180034576225273	"IS02"
"Gm7043"	"Gm7043"	-0.00877650133331469	0.00877650133331469	"S02"	0.00877650133331469	"IS02"
"St6galnac2"	"St6galnac2"	-0.00859628979735594	0.00859628979735594	"S02"	0.00859628979735594	"IS02"
"Mcemp1"	"Mcemp1"	-0.00814881793271319	0.00814881793271319	"S02"	0.00814881793271319	"IS02"
"Ltf"	"Ltf"	-0.000434176208782551	0.000434176208782551	"S02"	0.000434176208782551	"IS02"
