"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"	"InitialState"
"Cd27"	"Cd27"	0.100586783592772	0.0596524889682227	-0.441453282489534	0.123086620517788	-0.279509140078814	0.577429410794322	0.0765889090372826	-0.197494675320475	"S04"	0.577429410794322	"IS06"
"St8sia1"	"St8sia1"	0.426652558289815	-0.172190652759161	-0.278012943826797	0.067611461438896	-0.32327086491488	0.57193317860984	-0.0893966402222003	-0.0927221807932828	"S04"	0.57193317860984	"IS06"
"Nfatc3"	"Nfatc3"	0.467630302425003	0.353626746955396	-0.0414016608573359	0.53716651362909	-0.0523327278073362	0.565968837213336	-0.287624172759476	-0.793038146409794	"S04"	0.565968837213336	"IS06"
"Ccdc85b"	"Ccdc85b"	-0.049983278798685	-0.235729180836422	-0.224728485730722	0.0653772520899468	-0.061493244036366	0.563046504715897	-0.127829494153191	-0.0548241706914228	"S04"	0.563046504715897	"IS06"
"Abhd8"	"Abhd8"	0.0664570311233319	0.0724956216255797	-0.168956758794009	0.223767406894281	-0.196461347434894	0.561362923941772	-0.184989151964243	-0.206044827797572	"S04"	0.561362923941772	"IS06"
"Hrh2"	"Hrh2"	0.0729298190539871	0.431487592030404	-0.103881369904979	-0.365383533600989	0.0264957908556368	0.560869256687737	-0.082398137801828	-0.348462796761239	"S04"	0.560869256687737	"IS06"
"Hivep2"	"Hivep2"	0.0390994645597823	-0.212392161064614	0.275962404527015	-0.00550471206223569	-0.111185493019787	0.558453809534463	0.418086816370212	-0.52664766772978	"S04"	0.558453809534463	"IS06"
"Pglyrp2"	"Pglyrp2"	-0.0844384017554674	0.130249501719446	-0.338878504994866	-0.233825677084443	0.257414908267701	0.555770970229912	-0.0653418890517708	-0.341699581477137	"S04"	0.555770970229912	"IS06"
"Atp8a2"	"Atp8a2"	-0.241096367285709	0.296902529023281	-0.163599036504686	0.28077727298668	-0.413802449356003	0.553132476373801	0.439327183357352	-0.433987934690442	"S04"	0.553132476373801	"IS06"
"Cd8b1"	"Cd8b1"	0.293421868500456	0.163174594566028	-0.241287414079327	-0.09777871163076	-0.280566760557357	0.54868858603516	0.138133544059163	-0.294252943999179	"S04"	0.54868858603516	"IS06"
"Btg2"	"Btg2"	-0.419013562490957	0.0715476794955377	0.441019018272933	0.0642105565119394	0.0459639644654406	0.535147010795485	-0.199509762903199	-0.253236895986228	"S04"	0.535147010795485	"IS06"
"Nck2"	"Nck2"	-0.00053509790480295	-0.0179538818399867	0.0864169718918205	-0.168323172667544	0.034400891350828	0.532250267304714	0.0740609805126349	-0.344234804492306	"S04"	0.532250267304714	"IS06"
"Ptpn4"	"Ptpn4"	-0.0466669175820207	0.213595963551366	0.0683444964484128	-0.115645786387801	-0.0542421785360409	0.531849573939693	0.130843998493373	-0.422894370766408	"S04"	0.531849573939693	"IS06"
"Tnrc6b"	"Tnrc6b"	0.452089480153691	0.468531991499381	-0.351204191444627	0.253470779985031	-0.254857862136693	0.531403907296241	-0.229431461885126	-0.443771836249299	"S04"	0.531403907296241	"IS06"
"Gm39323"	"Gm39323"	0.0621742414884651	-0.139328090194581	-0.344864554360356	0.209074064942005	-0.401005295767856	0.531066938798118	0.366278085239432	-0.212797176970097	"S04"	0.531066938798118	"IS06"
"Socs2"	"Socs2"	-0.330689801206975	-0.0565522618659361	-0.23712752884678	-0.151485634389888	-0.101987784154312	0.530201417293818	0.433150811169311	-0.214486096173961	"S04"	0.530201417293818	"IS06"
"Saraf"	"Saraf"	0.0106066467138362	0.210760676840555	-0.474982005106836	0.0447807077259776	-0.0443786843367861	0.528667179668197	0.00530655046931811	-0.30562453487005	"S04"	0.528667179668197	"IS06"
"Dock10"	"Dock10"	0.248416090648712	0.374210686383888	-0.524492190079186	0.0667229131955824	-0.00278724765165391	0.528575697373431	0.228882525936976	-0.678422105231426	"S04"	0.528575697373431	"IS06"
"Celsr1"	"Celsr1"	0.10797388955364	0.396972266381299	-0.319473549994388	0.0448038307303515	-0.290585692799386	0.52304845661911	-0.0439314710932467	-0.235427382441357	"S04"	0.52304845661911	"IS06"
"Plcg1"	"Plcg1"	0.317303353803541	0.157620308537013	-0.167450202792205	-0.0989658792851457	-0.395351378533526	0.522625571907118	-0.117408064282055	-0.0350123855198055	"S04"	0.522625571907118	"IS06"
"Hdgfl3"	"Hdgfl3"	0.400573208701271	0.452621488855251	-0.361669724816389	-0.15744483198696	-0.197757700661584	0.51770214252981	-0.129022531505228	-0.29466708972684	"S04"	0.51770214252981	"IS06"
"Trac"	"Trac"	0.0833229913185897	0.269504498371709	-0.31950708198672	-0.221492933777983	-0.293500698551784	0.516688989709981	-0.0417712687841455	-0.011147481260205	"S04"	0.516688989709981	"IS06"
"9330179D12Rik"	"9330179D12Rik"	-0.175206614861781	-0.177044446486206	-0.168782372316849	-0.17892124273871	0.358247174686324	0.514271415535852	-0.184798217865164	-0.205832161362012	"S04"	0.514271415535852	"IS06"
"Rbl2"	"Rbl2"	0.00161642112031913	0.285872697143956	-0.26552022098542	0.289881516392058	0.0937516707496583	0.502851883574986	-0.029090546622999	-0.610785010544754	"S04"	0.502851883574986	"IS06"
"Gfi1"	"Gfi1"	-0.17430745352195	0.339725444184248	-0.299554436665725	-0.0707597598044998	-0.27384665610985	0.500792627120479	-0.0225622754624385	-0.0364285211277544	"S04"	0.500792627120479	"IS06"
"Sntb2"	"Sntb2"	0.374069923281372	0.0867300531105615	-0.692697464891638	-0.300533052608587	-0.353290935711943	0.49940849010083	0.410718482221308	-0.144294884981658	"S04"	0.49940849010083	"IS06"
"Cog5"	"Cog5"	0.367387249447614	0.32568388883551	0.395113140915707	0.402056141178414	-0.11236677923912	0.498433428707931	-0.00294786436051202	-0.876873426123671	"S04"	0.498433428707931	"IS06"
"2610035D17Rik"	"2610035D17Rik"	0.0459488927618867	0.35318997472051	0.335205175458426	0.106149970079266	-0.284202038728092	0.497298344810434	0.0668955397646271	-0.464369157774973	"S04"	0.497298344810434	"IS06"
"Cdk17"	"Cdk17"	0.352224733192103	0.242923156166841	-0.671688913505759	0.201051122142443	-0.0478593672218254	0.495931581793748	-0.00524584324633684	-0.475304752943487	"S04"	0.495931581793748	"IS06"
"Gm12216"	"Gm12216"	0.00266232648274676	0.342590949621977	-0.540889545996234	-0.194133510173306	0.164754680696297	0.495058855792894	0.41686980605093	-0.654999904003371	"S04"	0.495058855792894	"IS06"
"Sla2"	"Sla2"	-0.177108513895414	0.460978163142744	-0.319742596228808	0.0265321895476061	-0.221867545924062	0.493449786568988	0.0600948079903017	-0.238412618989082	"S04"	0.493449786568988	"IS06"
"Rabgap1l"	"Rabgap1l"	0.350533240778006	0.298999365259938	0.272037705516577	0.224659260627569	-0.202118787706605	0.489066807322535	0.111147265002048	-0.717675609317317	"S04"	0.489066807322535	"IS06"
"Orai2"	"Orai2"	0.445776126108399	-0.0370271635409125	-0.346289957781565	0.153361017899186	-0.0302008299096631	0.486140608887976	-0.337496577188611	-0.230075568566801	"S04"	0.486140608887976	"IS06"
"Chst2"	"Chst2"	-0.186719103865581	0.246833305132421	0.194394133665725	-0.190677812781459	-0.209154345027725	0.482885506587367	0.15318428561597	-0.219356996004687	"S04"	0.482885506587367	"IS06"
"4930444A19Rik"	"4930444A19Rik"	-0.116153647415236	-0.0513563240122486	-0.0404255836582194	0.322842657504035	0.210430958745352	0.4823176044086	-0.0167001949631408	-0.566520904864409	"S04"	0.4823176044086	"IS06"
"Thada"	"Thada"	0.304125965557196	0.337333518854833	-0.190103753251241	0.152790192307523	-0.348726791768181	0.477619395914382	0.227097545684095	-0.490698900463388	"S04"	0.477619395914382	"IS06"
"Mirt1"	"Mirt1"	-0.152907254899667	-0.065538392817194	-0.00990732240248577	-0.195628037867389	0.439395714741087	0.47707466179781	-0.174623578288694	-0.360190098092803	"S04"	0.47707466179781	"IS06"
"H2-Q7"	"H2-Q7"	0.336560397217349	0.336087624925612	-0.347184166521398	-0.0138072533399574	-0.178395704319982	0.473676256030533	0.235141340188159	-0.521501843967617	"S04"	0.473676256030533	"IS06"
"Zfhx2"	"Zfhx2"	0.144562416542618	0.0941776770125314	-0.391610316773306	0.209514751052058	0.0405216992932156	0.47242200649691	-0.258814634841473	-0.28202442432095	"S04"	0.47242200649691	"IS06"
"A630023P12Rik"	"A630023P12Rik"	-0.215989508141331	-0.218255132352604	0.162013492725473	0.134228547364784	-0.241941735863739	0.469938348172853	0.0459515987287259	-0.0330861920931079	"S04"	0.469938348172853	"IS06"
"Pim1"	"Pim1"	0.0435960207486979	0.0633738129939427	-0.0846460136972516	0.372245605221177	0.0314661850828106	0.469184096385728	-0.339665066433647	-0.330767406501922	"S04"	0.469184096385728	"IS06"
"Zdhhc18"	"Zdhhc18"	-0.0488948588715756	0.319801170115686	0.179572613822317	-0.0281602679241069	0.0514196563003306	0.467140133779186	-0.130368386326714	-0.42901966805889	"S04"	0.467140133779186	"IS06"
"Cxcr3"	"Cxcr3"	-0.0943956441092018	-0.0317048610132134	-0.357092397424234	-0.0465335177088189	-0.210308737690384	0.462057594488916	0.245465906878525	-0.094173089472726	"S04"	0.462057594488916	"IS06"
"Anxa6"	"Anxa6"	0.0482724397799634	-0.0165103958949308	-0.632773337129246	-0.266551160086172	0.30239429819605	0.460862015748235	0.291918929507998	-0.446035152230177	"S04"	0.460862015748235	"IS06"
"Pacs1"	"Pacs1"	0.114159028481081	0.197274748483868	0.0209596273125644	0.160603927466388	-0.247074603879138	0.460835250225869	-0.147065267301649	-0.225427190759417	"S04"	0.460835250225869	"IS06"
"Insyn2b"	"Insyn2b"	0.0654055188190573	0.251783495220428	0.164668403102648	0.102705411247856	0.294757613424255	0.459349923332611	-0.0666581661342238	-0.76278221416218	"S04"	0.459349923332611	"IS06"
"Rab27a"	"Rab27a"	0.218390192379562	0.184959039468745	-0.643047606678399	0.084585644758402	-0.0706412024646959	0.458415110881365	0.131522594483407	-0.37815063541728	"S04"	0.458415110881365	"IS06"
"Pced1b"	"Pced1b"	0.193291181293318	0.411780154584723	0.0623174864716221	-0.0721748369423463	-0.112163258213725	0.458139805677731	-0.119404999367103	-0.387441792850362	"S04"	0.458139805677731	"IS06"
"Ube2h"	"Ube2h"	0.141025526261895	0.240138341095083	-0.413077459099191	-0.016297705873703	0.0989934722461842	0.456708388419941	0.0365553767999324	-0.462828761454612	"S04"	0.456708388419941	"IS06"
"Cish"	"Cish"	-0.120789300377772	0.411569241711114	-0.436972187998399	0.42854610893578	-0.271853679217237	0.454241846077536	0.150790032204723	-0.416700000435178	"S04"	0.454241846077536	"IS06"
"Hs3st5"	"Hs3st5"	-0.106550855051467	-0.107668521363196	-0.102643990366247	-0.108809883780474	-0.119353477170055	0.451960405010682	-0.112383931057935	0.0786153155235853	"S04"	0.451960405010682	"IS06"
"Gm42722"	"Gm42722"	0.120052965448972	0.0765787810862791	0.237609083783402	0.20800696206434	-0.3563014153459	0.446983511329414	-0.0395368005964039	-0.222121599104243	"S04"	0.446983511329414	"IS06"
"Lck"	"Lck"	0.00744330292212852	0.237355270437652	-0.804676317631793	0.0928238043899383	0.0541471146546779	0.442974113246458	0.173834032346597	-0.394901113577211	"S04"	0.442974113246458	"IS06"
"Traf3ip3"	"Traf3ip3"	0.00256617627756041	0.354049491074004	0.317423675352652	-0.150737203795971	-0.07017789837238	0.437903038780879	0.0593634463140443	-0.443735738642831	"S04"	0.437903038780879	"IS06"
"Fyn"	"Fyn"	0.296753218319916	0.296779477014112	-1.21230135740532	-0.212714323789345	0.136274699038981	0.433798333614563	0.25871236188437	-0.398487674216408	"S04"	0.433798333614563	"IS06"
"Septin6"	"Septin6"	0.300192930763728	0.128966838098585	-0.162032602519849	0.133314921638873	-0.0239978422516487	0.433663516735324	0.014423292266146	-0.494235611581214	"S04"	0.433663516735324	"IS06"
"Gm38118"	"Gm38118"	-0.234088598748788	-0.0792904022802137	-0.225505350127999	0.0898780239601332	0.145970966241043	0.429073301064727	0.0490348776984847	-0.275006524546341	"S04"	0.429073301064727	"IS06"
"Hus1b"	"Hus1b"	-0.122696517656047	-0.123983544065027	-0.118197645341992	0.135803755446979	-0.137439122490689	0.419903874246514	0.106300657831185	-0.144143469929259	"S04"	0.419903874246514	"IS06"
"Limd2"	"Limd2"	-0.053228940724667	0.125010329361552	0.164701862198773	-0.133863810085837	-0.00183374437742975	0.419233641012326	-0.155430123306565	-0.174789047880969	"S04"	0.419233641012326	"IS06"
"Ly9"	"Ly9"	-0.156088916519246	0.369775252765963	-0.248596249008185	0.0741900690218028	0.244278774365148	0.416496792562042	-0.274347083588844	-0.380408527528003	"S04"	0.416496792562042	"IS06"
"AW112010"	"AW112010"	0.103736139307304	0.186715397280871	-0.583204441333494	-0.229401413030057	0.374919856712383	0.416311457172759	-0.103351770074049	-0.376696698142596	"S04"	0.416311457172759	"IS06"
"4932438A13Rik"	"4932438A13Rik"	-0.0716667443743706	0.296595129442977	-0.363913550289809	0.11595707969186	-0.299488821539287	0.413294438208216	0.224452656864689	-0.231470951081439	"S04"	0.413294438208216	"IS06"
"Tbxa2r"	"Tbxa2r"	-0.150483952236378	-0.152062455231865	-0.144966207321044	0.0939799428000778	-0.168565357350052	0.405755601629081	0.0468204177905541	-0.0115480806046246	"S04"	0.405755601629081	"IS06"
"Elmo1"	"Elmo1"	0.300298303080305	0.107972046451781	-0.187948497743517	-0.298705477477467	0.309242232104321	0.40178711475672	0.0616687380391033	-0.543018520304193	"S04"	0.40178711475672	"IS06"
"Dnajc6"	"Dnajc6"	0.119721956645951	-0.164848629922367	-0.157155693859324	0.303368708757767	-0.18273917890619	0.401753002093711	7.15395850690359e-05	-0.191653285194297	"S04"	0.401753002093711	"IS06"
"Gm37645"	"Gm37645"	0.0290377935071461	-0.208655521617864	-0.198918263942364	0.123588103873756	0.122216776542062	0.397890830415952	-0.0590877851569802	-0.2425832487102	"S04"	0.397890830415952	"IS06"
"Nup210"	"Nup210"	-0.0574043416803433	0.358867568219402	-0.156813738245171	-0.184387906602662	-0.0917782799984149	0.394762897988632	0.17777719562	-0.301226784723859	"S04"	0.394762897988632	"IS06"
"Ezr"	"Ezr"	-0.053401575991863	0.0550833016071613	0.216600750739001	0.0781743452896085	-0.106821780082847	0.390033712607415	0.023695982783864	-0.279085974705844	"S04"	0.390033712607415	"IS06"
"Tmc6"	"Tmc6"	-0.327790107701302	-0.138400628545806	0.375470237604144	0.0579201063081895	0.131814123923733	0.389794128845349	-0.300780308030166	-0.0820187780506414	"S04"	0.389794128845349	"IS06"
"Pear1"	"Pear1"	-0.0904089256091388	0.37583254828335	-0.332317364305541	-0.228245101180148	0.288416484958749	0.384654762339291	-0.260097086949353	-0.253294637031961	"S04"	0.384654762339291	"IS06"
"Zdhhc2"	"Zdhhc2"	0.263508826874745	-0.10952203516328	-0.102593384824504	0.268639693973032	-0.363495580271257	0.383469664361913	0.285954438577125	-0.303005753761975	"S04"	0.383469664361913	"IS06"
"Mllt3"	"Mllt3"	0.139378838751638	0.34683710822457	-0.667954743258147	0.297918170129784	-0.0871517183918046	0.381653795553704	0.161342845944058	-0.48812796460923	"S04"	0.381653795553704	"IS06"
"Ddx46"	"Ddx46"	0.354264326824523	-0.202238851915493	-0.328563433912999	-0.218927701743885	0.0929596719078786	0.380901748665606	0.0245866124218971	-0.190858970665347	"S04"	0.380901748665606	"IS06"
"Dtx1"	"Dtx1"	0.275928830364555	-0.0191639815513421	-0.198820103059251	0.341340597151767	-0.231186166347966	0.380526900804641	-0.0685100861268725	-0.24246354031616	"S04"	0.380526900804641	"IS06"
"Gm28053"	"Gm28053"	0.124083260024951	0.247840781468319	0.0508692049462624	-0.294973741142196	0.0276155527591161	0.376251997420977	-0.061093103665822	-0.258310670395859	"S04"	0.376251997420977	"IS06"
"Stat4"	"Stat4"	0.24949497222252	0.317584617826692	-0.698222172813077	-0.0181964388548833	0.152497088523334	0.375468228966755	0.138842322025124	-0.532823196257729	"S04"	0.375468228966755	"IS06"
"Sh2d3c"	"Sh2d3c"	0.0646908817129542	0.141923183876143	-0.12098477428589	-0.108725811740757	0.126014275162758	0.374987430350401	0.246633177889578	-0.522076658014024	"S04"	0.374987430350401	"IS06"
"Ptk2b"	"Ptk2b"	-0.225908773014412	0.362575455764451	0.308654462232311	0.0814318251808505	-0.093885235610834	0.374311687594546	-0.0594687269153768	-0.327137093189762	"S04"	0.374311687594546	"IS06"
"Ppp1r12a"	"Ppp1r12a"	0.291044906420723	0.361416900161639	-0.457817408275906	0.257405622712134	0.0818137296930666	0.371440198335337	0.0839658584246388	-0.689291956937976	"S04"	0.371440198335337	"IS06"
"2010016I18Rik"	"2010016I18Rik"	0.115287297479414	-0.184476834756731	-0.306385416595091	0.159519759895857	-0.131536725486624	0.370648511544706	0.0782617110421635	-0.137059254121662	"S04"	0.370648511544706	"IS06"
"Tapt1"	"Tapt1"	0.0383387398194545	-0.0644665087774885	0.156086247977552	-0.161445873512741	-0.176436409830336	0.370593027461567	0.350673791423675	-0.259826486482887	"S04"	0.370593027461567	"IS06"
"Kmt2a"	"Kmt2a"	-0.0935320775464235	0.300367236413253	0.231675475390613	0.0814155476998722	-0.0322777328516085	0.367807072472815	0.10091947408034	-0.491211937433216	"S04"	0.367807072472815	"IS06"
"mt-Rnr1"	"mt-Rnr1"	-0.467159254741929	0.157760109656398	-0.325947779939504	-0.0794928760140934	0.139721389100782	0.363178856680179	-0.0406545641754421	-0.0600370199197255	"S04"	0.363178856680179	"IS06"
"Lfng"	"Lfng"	-0.236866958259769	-0.150613548023944	-0.335738549651529	0.245249479981522	-0.0224305249229351	0.360153347277791	0.0668525530196779	-0.113129181011855	"S04"	0.360153347277791	"IS06"
"Ralgapa2"	"Ralgapa2"	-0.292490863676496	0.223568599022071	-0.303481850995346	0.140975512943964	0.129965614249834	0.358716280597297	0.143448554614438	-0.409501100864072	"S04"	0.358716280597297	"IS06"
"Arid5a"	"Arid5a"	0.0900432763367851	0.235018887520129	-0.380362356062697	0.318385344995778	-0.0400317572227397	0.356816753979257	-0.416455134375216	-0.140208317680209	"S04"	0.356816753979257	"IS06"
"A630014C17Rik"	"A630014C17Rik"	-0.00378378186899371	-0.208089228097541	-0.198378397452989	0.147456479214547	-0.230672555177894	0.352038118276563	0.0862612401694593	-0.00216959271608725	"S04"	0.352038118276563	"IS06"
"H2-K1"	"H2-K1"	-0.100304415470447	-0.0567043172102649	-0.268670206530573	0.176051058372997	-0.0445775195340321	0.350327522613594	0.142282468529084	-0.227832168548096	"S04"	0.350327522613594	"IS06"
"Itpr3"	"Itpr3"	-0.287497924263692	0.303412171016151	-0.123415845601053	0.131160754727745	-0.152461844481714	0.348896703127362	-0.202945911170184	-0.0132011248409742	"S04"	0.348896703127362	"IS06"
"Qprt"	"Qprt"	0.112977873905349	0.271703570989092	-0.168723059010356	-0.178858366442073	0.0789098174743337	0.340193319958733	-0.184733276288711	-0.20575982806141	"S04"	0.340193319958733	"IS06"
"Zhx2"	"Zhx2"	-0.132781933781013	0.130685736666697	-0.356696278565724	0.220694893064848	0.0321030126210972	0.338655394948916	-0.0783722162279824	-0.217848503906543	"S04"	0.338655394948916	"IS06"
"Gbp8"	"Gbp8"	0.195089149373221	0.264302217509168	-0.612065029120027	-0.121040617495694	-0.13403600145328	0.337198502572271	0.205943422589071	-0.221175194078137	"S04"	0.337198502572271	"IS06"
"Cd2"	"Cd2"	0.183985855467541	0.0539719414698987	-0.23967231056292	-0.120710869839312	-0.0825043202644785	0.332140854401065	0.182785378246984	-0.241388472759001	"S04"	0.332140854401065	"IS06"
"Gm47214"	"Gm47214"	-0.122984145197552	-0.124274188678645	-0.118474726540308	0.19357771725785	-0.137761309930591	0.331092535028316	-0.12971685387625	0.039823137006871	"S04"	0.331092535028316	"IS06"
"Gvin-ps7"	"Gvin-ps7"	0.0164283187463459	0.155407117697451	-0.262255385427637	0.0292890432973539	0.264654903708809	0.330420284892994	0.00431343250918346	-0.472361363063656	"S04"	0.330420284892994	"IS06"
"Aip"	"Aip"	0.12214934091186	0.044462047126079	-0.313106689894065	-0.210807352091705	0.284364548653151	0.327802274809305	0.0728274738472228	-0.38183742670008	"S04"	0.327802274809305	"IS06"
